C31[0, 0, 1, 1, 1, 0, 0, 0, 0]
C31[0, 1, 1, 1, 0, 0, 0, 0, 0]
C31[0, 1, 1, 1, 1, 0, -1, 0, 0]
C31[0, 1, 1, 1, 1, 0, 0, 0, -1]
C31[1, 0, 0, 1, 1, 0, 0, 0, 0]
C31[1, 0, 1, 0, 1, 0, 0, 0, 0]
C31[1, 0, 1, 1, 0, 0, 0, 0, 0]
C31[1, 0, 1, 1, 1, -1, 0, 0, 0]
C31[1, 0, 1, 1, 1, 0, -1, 0, 0]
C31[1, 0, 1, 1, 1, 0, 0, -1, 0]
C31[1, 0, 1, 1, 1, 0, 0, 0, 0]
C31[1, 1, 0, 1, 0, 0, 0, 0, 0]
C31[1, 1, 0, 1, 1, 0, -1, 0, 0]
C31[1, 1, 0, 1, 1, 0, 0, 0, -1]
C31[1, 1, 1, 0, 0, 0, 0, 0, 0]
C31[1, 1, 1, 0, 1, 0, -1, 0, 0]
C31[1, 1, 1, 0, 1, 0, 0, 0, -1]
C31[1, 1, 1, 1, -1, 0, 0, 0, 0]
C31[1, 1, 1, 1, 0, -1, 0, 0, 0]
C31[1, 1, 1, 1, 0, 0, -1, 0, 0]
C31[1, 1, 1, 1, 0, 0, 0, -1, 0]
C31[1, 1, 1, 1, 0, 0, 0, 0, -1]
C31[1, 1, 1, 1, 0, 0, 0, 0, 0]
C31[1, 1, 1, 1, 1, -1, -1, 0, 0]
C31[1, 1, 1, 1, 1, -1, 0, 0, -1]
C31[1, 1, 1, 1, 1, 0, -2, 0, 0]
C31[1, 1, 1, 1, 1, 0, -1, -1, 0]
C31[1, 1, 1, 1, 1, 0, -1, 0, -1]
C31[1, 1, 1, 1, 1, 0, -1, 0, 0]
C31[1, 1, 1, 1, 1, 0, 0, 0, -1]
D41[0, 0, 1, 0, 1, 1, 0, 0, 0]
D41[0, 1, 1, -1, 1, 1, 0, 0, 0]
D41[0, 1, 1, 0, 1, 0, 0, 0, 0]
D41[0, 1, 1, 0, 1, 1, 0, 0, -1]
D41[0, 1, 1, 0, 1, 1, 0, 0, 0]
D41[1, 0, 0, 0, 1, 1, 0, 0, 0]
D41[1, 0, 1, 0, 1, 1, -1, 0, 0]
D41[1, 0, 1, 0, 1, 1, 0, -1, 0]
D41[1, 0, 1, 0, 1, 1, 0, 0, 0]
D41[1, 1, 0, -1, 1, 1, 0, 0, 0]
D41[1, 1, 0, 0, 1, 0, 0, 0, 0]
D41[1, 1, 0, 0, 1, 1, 0, 0, -1]
D41[1, 1, 1, -1, 1, 1, -1, 0, 0]
D41[1, 1, 1, -1, 1, 1, 0, -1, 0]
D41[1, 1, 1, -1, 1, 1, 0, 0, 0]
D41[1, 1, 1, 0, 1, 0, -1, 0, 0]
D41[1, 1, 1, 0, 1, 0, 0, -1, 0]
D41[1, 1, 1, 0, 1, 0, 0, 0, 0]
D41[1, 1, 1, 0, 1, 1, -1, 0, -1]
D41[1, 1, 1, 0, 1, 1, -1, 0, 0]
D41[1, 1, 1, 0, 1, 1, 0, -1, 0]
D41[1, 1, 1, 0, 1, 1, 0, 0, -1]
D41[1, 1, 1, 0, 1, 1, 0, 0, 0]
C41[0, 0, 1, 1, 1, 0, 0, 0, 0]
C41[0, 1, 1, 1, 0, 0, 0, 0, 0]
C41[0, 1, 1, 1, 1, 0, -1, 0, 0]
C41[0, 1, 1, 1, 1, 0, 0, 0, -1]
C41[0, 1, 1, 1, 1, 0, 0, 0, 0]
C41[1, 0, 0, 1, 1, 0, 0, 0, 0]
C41[1, 0, 1, 0, 1, 0, 0, 0, 0]
C41[1, 0, 1, 1, 0, 0, 0, 0, 0]
C41[1, 0, 1, 1, 1, -1, 0, 0, 0]
C41[1, 0, 1, 1, 1, 0, -1, 0, 0]
C41[1, 0, 1, 1, 1, 0, 0, -1, 0]
C41[1, 0, 1, 1, 1, 0, 0, 0, 0]
C41[1, 1, 0, 1, 0, 0, 0, 0, 0]
C41[1, 1, 0, 1, 1, 0, -1, 0, 0]
C41[1, 1, 0, 1, 1, 0, 0, 0, -1]
C41[1, 1, 0, 1, 1, 0, 0, 0, 0]
C41[1, 1, 1, 0, 0, 0, 0, 0, 0]
C41[1, 1, 1, 0, 1, 0, -1, 0, 0]
C41[1, 1, 1, 0, 1, 0, 0, 0, -1]
C41[1, 1, 1, 0, 1, 0, 0, 0, 0]
C41[1, 1, 1, 1, -1, 0, 0, 0, 0]
C41[1, 1, 1, 1, 0, -1, 0, 0, 0]
C41[1, 1, 1, 1, 0, 0, -1, 0, 0]
C41[1, 1, 1, 1, 0, 0, 0, -1, 0]
C41[1, 1, 1, 1, 0, 0, 0, 0, -1]
C41[1, 1, 1, 1, 0, 0, 0, 0, 0]
C41[1, 1, 1, 1, 1, -1, -1, 0, 0]
C41[1, 1, 1, 1, 1, -1, 0, 0, -1]
C41[1, 1, 1, 1, 1, -1, 0, 0, 0]
C41[1, 1, 1, 1, 1, 0, -2, 0, 0]
C41[1, 1, 1, 1, 1, 0, -1, -1, 0]
