B2[-1, 0, 1, 0, 1, 1, 0, 0, 0]
B2[-1, 0, 1, 1, 1, 1, -1, 0, 0]
B2[-1, 0, 1, 1, 1, 1, 0, 0, -1]
B2[-1, 0, 1, 1, 1, 1, 0, 0, 0]
B2[-1, 1, 1, -1, 1, 1, 0, 0, 0]
B2[-1, 1, 1, 0, 1, 1, 0, 0, -1]
B2[-1, 1, 1, 0, 1, 1, 0, 0, 0]
B2[-1, 1, 1, 1, 1, 1, -2, 0, 0]
B2[-1, 1, 1, 1, 1, 1, -1, 0, -1]
B2[-1, 1, 1, 1, 1, 1, -1, 0, 0]
B2[-1, 1, 1, 1, 1, 1, 0, 0, -1]
B2[-1, 1, 1, 1, 1, 1, 0, 0, 0]
B2[0, -1, 1, 1, 1, 1, 0, 0, 0]
B2[0, 0, 0, 0, 1, 1, 0, 0, 0]
B2[0, 0, 0, 1, 1, 1, -1, 0, 0]
B2[0, 0, 0, 1, 1, 1, 0, 0, 0]
B2[0, 0, 1, 0, 1, 0, 0, 0, 0]
B2[0, 0, 1, 0, 1, 1, 0, -1, 0]
B2[0, 0, 1, 0, 1, 1, 0, 0, 0]
B2[0, 0, 1, 1, 0, 1, 0, 0, 0]
B2[0, 0, 1, 1, 1, 0, -1, 0, 0]
B2[0, 0, 1, 1, 1, 0, 0, 0, -1]
B2[0, 0, 1, 1, 1, 0, 0, 0, 0]
B2[0, 0, 1, 1, 1, 1, -1, 0, 0]
B2[0, 0, 1, 1, 1, 1, 0, -1, -1]
B2[0, 0, 1, 1, 1, 1, 0, -1, 0]
B2[0, 0, 1, 1, 1, 1, 0, 0, -1]
B2[0, 0, 1, 1, 1, 1, 0, 0, 0]
B2[0, 1, 0, -1, 1, 1, 0, 0, 0]
B2[0, 1, 0, 0, 1, 1, -1, 0, 0]
B2[0, 1, 0, 0, 1, 1, 0, 0, -1]
B2[0, 1, 0, 0, 1, 1, 0, 0, 0]
B2[0, 1, 0, 1, 1, 1, -2, 0, 0]
B2[0, 1, 0, 1, 1, 1, -1, 0, -1]
B2[0, 1, 0, 1, 1, 1, -1, 0, 0]
B2[0, 1, 0, 1, 1, 1, 0, 0, -1]
B2[0, 1, 0, 1, 1, 1, 0, 0, 0]
B2[0, 1, 1, -1, 1, 1, 0, -1, 0]
B2[0, 1, 1, -1, 1, 1, 0, 0, 0]
B2[0, 1, 1, 0, 0, 1, 0, 0, 0]
B2[0, 1, 1, 0, 1, 0, -1, 0, 0]
B2[0, 1, 1, 0, 1, 0, 0, 0, 0]
B2[0, 1, 1, 0, 1, 1, -1, -1, 0]
B2[0, 1, 1, 0, 1, 1, -1, 0, 0]
B2[0, 1, 1, 0, 1, 1, 0, -1, -1]
B2[0, 1, 1, 0, 1, 1, 0, -1, 0]
B2[0, 1, 1, 0, 1, 1, 0, 0, -1]
B2[0, 1, 1, 0, 1, 1, 0, 0, 0]
B2[0, 1, 1, 1, 0, 1, -1, 0, 0]
B2[0, 1, 1, 1, 0, 1, 0, 0, -1]
B2[0, 1, 1, 1, 0, 1, 0, 0, 0]
B2[0, 1, 1, 1, 1, 0, -2, 0, 0]
B2[0, 1, 1, 1, 1, 0, -1, 0, -1]
B2[0, 1, 1, 1, 1, 0, -1, 0, 0]
B2[0, 1, 1, 1, 1, 0, 0, 0, -1]
B2[0, 1, 1, 1, 1, 0, 0, 0, 0]
B2[0, 1, 1, 1, 1, 1, -2, 0, 0]
B2[0, 1, 1, 1, 1, 1, -1, -1, -1]
B2[0, 1, 1, 1, 1, 1, -1, -1, 0]
B2[0, 1, 1, 1, 1, 1, -1, 0, -1]
B2[0, 1, 1, 1, 1, 1, -1, 0, 0]
B2[0, 1, 1, 1, 1, 1, 0, -1, -1]
B2[0, 1, 1, 1, 1, 1, 0, -1, 0]
B2[0, 1, 1, 1, 1, 1, 0, 0, -2]
B2[0, 1, 1, 1, 1, 1, 0, 0, -1]
B2[0, 1, 1, 1, 1, 1, 0, 0, 0]
B2[1, -1, 0, 1, 1, 1, 0, 0, 0]
B2[1, -1, 1, 1, 0, 1, 0, 0, 0]
B2[1, -1, 1, 1, 1, 0, 0, 0, 0]
B2[1, -1, 1, 1, 1, 1, 0, -1, 0]
B2[1, -1, 1, 1, 1, 1, 0, 0, -1]
B2[1, -1, 1, 1, 1, 1, 0, 0, 0]
B2[1, 0, -1, 0, 1, 1, 0, 0, 0]
B2[1, 0, -1, 1, 1, 1, 0, 0, -1]
B2[1, 0, -1, 1, 1, 1, 0, 0, 0]
B2[1, 0, 0, 0, 1, 0, 0, 0, 0]
B2[1, 0, 0, 0, 1, 1, 0, -1, 0]
B2[1, 0, 0, 0, 1, 1, 0, 0, 0]
B2[1, 0, 0, 1, 0, 1, 0, 0, 0]
B2[1, 0, 0, 1, 1, 0, -1, 0, 0]
B2[1, 0, 0, 1, 1, 0, 0, 0, -1]
B2[1, 0, 0, 1, 1, 0, 0, 0, 0]
B2[1, 0, 0, 1, 1, 1, -1, 0, 0]
B2[1, 0, 0, 1, 1, 1, 0, -1, -1]
B2[1, 0, 0, 1, 1, 1, 0, -1, 0]
B2[1, 0, 0, 1, 1, 1, 0, 0, -1]
B2[1, 0, 0, 1, 1, 1, 0, 0, 0]
B2[1, 0, 1, 0, 0, 1, 0, 0, 0]
B2[1, 0, 1, 0, 1, 0, 0, 0, 0]
B2[1, 0, 1, 0, 1, 1, 0, -1, 0]
B2[1, 0, 1, 0, 1, 1, 0, 0, -1]
B2[1, 0, 1, 0, 1, 1, 0, 0, 0]
B2[1, 0, 1, 1, 0, 0, 0, 0, 0]
B2[1, 0, 1, 1, 0, 1, -1, 0, 0]
B2[1, 0, 1, 1, 0, 1, 0, -1, 0]
B2[1, 0, 1, 1, 0, 1, 0, 0, -1]
B2[1, 0, 1, 1, 0, 1, 0, 0, 0]
B2[1, 0, 1, 1, 1, -1, 0, 0, 0]
B2[1, 0, 1, 1, 1, 0, -1, 0, 0]
B2[1, 0, 1, 1, 1, 0, 0, -1, 0]
B2[1, 0, 1, 1, 1, 0, 0, 0, -1]
B2[1, 0, 1, 1, 1, 0, 0, 0, 0]
B2[1, 0, 1, 1, 1, 1, -1, -1, 0]
B2[1, 0, 1, 1, 1, 1, -1, 0, -1]
B2[1, 0, 1, 1, 1, 1, -1, 0, 0]
B2[1, 0, 1, 1, 1, 1, 0, -2, 0]
B2[1, 0, 1, 1, 1, 1, 0, -1, -1]
B2[1, 0, 1, 1, 1, 1, 0, -1, 0]
B2[1, 0, 1, 1, 1, 1, 0, 0, -2]
B2[1, 0, 1, 1, 1, 1, 0, 0, -1]
B2[1, 0, 1, 1, 1, 1, 0, 0, 0]
B2[1, 1, -1, 0, 1, 1, -1, 0, 0]
B2[1, 1, -1, 0, 1, 1, 0, 0, 0]
B2[1, 1, -1, 1, 1, 1, -1, 0, -1]
B2[1, 1, -1, 1, 1, 1, -1, 0, 0]
B2[1, 1, -1, 1, 1, 1, 0, 0, -1]
B2[1, 1, -1, 1, 1, 1, 0, 0, 0]
B2[1, 1, 0, -1, 1, 1, 0, -1, 0]
B2[1, 1, 0, -1, 1, 1, 0, 0, 0]
B2[1, 1, 0, 0, 0, 1, 0, 0, 0]
B2[1, 1, 0, 0, 1, 0, -1, 0, 0]
B2[1, 1, 0, 0, 1, 0, 0, 0, 0]
B2[1, 1, 0, 0, 1, 1, -1, -1, 0]
B2[1, 1, 0, 0, 1, 1, -1, 0, 0]
B2[1, 1, 0, 0, 1, 1, 0, -1, -1]
B2[1, 1, 0, 0, 1, 1, 0, -1, 0]
B2[1, 1, 0, 0, 1, 1, 0, 0, -1]
B2[1, 1, 0, 0, 1, 1, 0, 0, 0]
B2[1, 1, 0, 1, 0, 1, -1, 0, 0]
B2[1, 1, 0, 1, 0, 1, 0, 0, -1]
B2[1, 1, 0, 1, 0, 1, 0, 0, 0]
B2[1, 1, 0, 1, 1, 0, -2, 0, 0]
B2[1, 1, 0, 1, 1, 0, -1, 0, -1]
B2[1, 1, 0, 1, 1, 0, -1, 0, 0]
B2[1, 1, 0, 1, 1, 0, 0, 0, -1]
B2[1, 1, 0, 1, 1, 0, 0, 0, 0]
B2[1, 1, 0, 1, 1, 1, -2, 0, 0]
B2[1, 1, 0, 1, 1, 1, -1, -1, -1]
B2[1, 1, 0, 1, 1, 1, -1, -1, 0]
B2[1, 1, 0, 1, 1, 1, -1, 0, -1]
B2[1, 1, 0, 1, 1, 1, -1, 0, 0]
B2[1, 1, 0, 1, 1, 1, 0, -1, -1]
B2[1, 1, 0, 1, 1, 1, 0, -1, 0]
B2[1, 1, 0, 1, 1, 1, 0, 0, -2]
B2[1, 1, 0, 1, 1, 1, 0, 0, -1]
B2[1, 1, 0, 1, 1, 1, 0, 0, 0]
B2[1, 1, 1, -1, 0, 1, 0, 0, 0]
B2[1, 1, 1, -1, 1, 1, 0, -1, 0]
B2[1, 1, 1, -1, 1, 1, 0, 0, -1]
B2[1, 1, 1, -1, 1, 1, 0, 0, 0]
B2[1, 1, 1, 0, 0, 0, 0, 0, 0]
B2[1, 1, 1, 0, 0, 1, -1, 0, 0]
B2[1, 1, 1, 0, 0, 1, 0, -1, 0]
B2[1, 1, 1, 0, 0, 1, 0, 0, -1]
B2[1, 1, 1, 0, 0, 1, 0, 0, 0]
B2[1, 1, 1, 0, 1, 0, -1, 0, 0]
B2[1, 1, 1, 0, 1, 0, 0, -1, 0]
B2[1, 1, 1, 0, 1, 0, 0, 0, -1]
B2[1, 1, 1, 0, 1, 0, 0, 0, 0]
B2[1, 1, 1, 0, 1, 1, -1, -1, 0]
B2[1, 1, 1, 0, 1, 1, -1, 0, -1]
B2[1, 1, 1, 0, 1, 1, -1, 0, 0]
B2[1, 1, 1, 0, 1, 1, 0, -2, 0]
B2[1, 1, 1, 0, 1, 1, 0, -1, -1]
B2[1, 1, 1, 0, 1, 1, 0, -1, 0]
B2[1, 1, 1, 0, 1, 1, 0, 0, -2]
B2[1, 1, 1, 0, 1, 1, 0, 0, -1]
B2[1, 1, 1, 0, 1, 1, 0, 0, 0]
B2[1, 1, 1, 1, -1, 1, 0, 0, 0]
B2[1, 1, 1, 1, 0, 0, -1, 0, 0]
B2[1, 1, 1, 1, 0, 0, 0, 0, -1]
B2[1, 1, 1, 1, 0, 0, 0, 0, 0]
B2[1, 1, 1, 1, 0, 1, -2, 0, 0]
B2[1, 1, 1, 1, 0, 1, -1, -1, 0]
B2[1, 1, 1, 1, 0, 1, -1, 0, -1]
B2[1, 1, 1, 1, 0, 1, -1, 0, 0]
B2[1, 1, 1, 1, 0, 1, 0, -1, 0]
B2[1, 1, 1, 1, 0, 1, 0, 0, -2]
B2[1, 1, 1, 1, 0, 1, 0, 0, -1]
B2[1, 1, 1, 1, 0, 1, 0, 0, 0]
B2[1, 1, 1, 1, 1, -1, -1, 0, 0]
B2[1, 1, 1, 1, 1, -1, 0, 0, -1]
B2[1, 1, 1, 1, 1, 0, -2, 0, 0]
