A1[-1, 0, 1, 1, 1, 1, 0, 0, 0]
A1[-1, 1, 1, 0, 1, 1, 0, 0, 0]
A1[-1, 1, 1, 1, 1, 0, 0, 0, 0]
A1[-1, 1, 1, 1, 1, 1, 0, -1, 0]
A1[-1, 1, 1, 1, 1, 1, 0, 0, 0]
A1[0, -1, 1, 1, 1, 1, 0, 0, 0]
A1[0, 0, 0, 1, 1, 1, 0, 0, 0]
A1[0, 0, 1, 0, 1, 1, 0, 0, 0]
A1[0, 0, 1, 1, 1, 0, 0, 0, 0]
A1[0, 0, 1, 1, 1, 1, -1, 0, 0]
A1[0, 0, 1, 1, 1, 1, 0, -1, 0]
A1[0, 0, 1, 1, 1, 1, 0, 0, -1]
A1[0, 0, 1, 1, 1, 1, 0, 0, 0]
A1[0, 1, 0, 0, 1, 1, 0, 0, 0]
A1[0, 1, 0, 1, 1, 0, 0, 0, 0]
A1[0, 1, 0, 1, 1, 1, 0, -1, 0]
A1[0, 1, 0, 1, 1, 1, 0, 0, 0]
A1[0, 1, 1, -1, 1, 1, 0, 0, 0]
A1[0, 1, 1, 0, 0, 1, 0, 0, 0]
A1[0, 1, 1, 0, 1, 0, 0, 0, 0]
A1[0, 1, 1, 0, 1, 1, -1, 0, 0]
A1[0, 1, 1, 0, 1, 1, 0, -1, 0]
A1[0, 1, 1, 0, 1, 1, 0, 0, -1]
A1[0, 1, 1, 0, 1, 1, 0, 0, 0]
A1[0, 1, 1, 1, 0, 0, 0, 0, 0]
A1[0, 1, 1, 1, 1, -1, 0, 0, 0]
A1[0, 1, 1, 1, 1, 0, -1, 0, 0]
A1[0, 1, 1, 1, 1, 0, 0, -1, 0]
A1[0, 1, 1, 1, 1, 0, 0, 0, -1]
A1[0, 1, 1, 1, 1, 0, 0, 0, 0]
A1[0, 1, 1, 1, 1, 1, -1, -1, 0]
A1[0, 1, 1, 1, 1, 1, 0, -2, 0]
A1[0, 1, 1, 1, 1, 1, 0, -1, -1]
A1[0, 1, 1, 1, 1, 1, 0, -1, 0]
A1[0, 1, 1, 1, 1, 1, 0, 0, -1]
A1[0, 1, 1, 1, 1, 1, 0, 0, 0]
A1[1, -2, 1, 1, 1, 1, 0, 0, 0]
A1[1, -1, 0, 1, 1, 1, 0, 0, 0]
A1[1, -1, 1, 0, 1, 1, 0, 0, 0]
A1[1, -1, 1, 1, 0, 1, 0, 0, 0]
A1[1, -1, 1, 1, 1, 1, -1, 0, 0]
A1[1, -1, 1, 1, 1, 1, 0, -1, 0]
A1[1, -1, 1, 1, 1, 1, 0, 0, -1]
A1[1, -1, 1, 1, 1, 1, 0, 0, 0]
A1[1, 0, 0, 0, 1, 1, 0, 0, 0]
A1[1, 0, 0, 1, 0, 1, 0, 0, 0]
A1[1, 0, 0, 1, 1, 1, -1, 0, 0]
A1[1, 0, 0, 1, 1, 1, 0, -1, 0]
A1[1, 0, 0, 1, 1, 1, 0, 0, -1]
A1[1, 0, 0, 1, 1, 1, 0, 0, 0]
A1[1, 0, 1, -1, 1, 1, 0, 0, 0]
A1[1, 0, 1, 0, 0, 1, 0, 0, 0]
A1[1, 0, 1, 0, 1, 0, 0, 0, 0]
A1[1, 0, 1, 0, 1, 1, -1, 0, 0]
A1[1, 0, 1, 0, 1, 1, 0, -1, 0]
A1[1, 0, 1, 0, 1, 1, 0, 0, -1]
A1[1, 0, 1, 0, 1, 1, 0, 0, 0]
A1[1, 0, 1, 1, -1, 1, 0, 0, 0]
A1[1, 0, 1, 1, 0, 0, 0, 0, 0]
A1[1, 0, 1, 1, 0, 1, 0, -1, 0]
A1[1, 0, 1, 1, 0, 1, 0, 0, -1]
A1[1, 0, 1, 1, 0, 1, 0, 0, 0]
A1[1, 0, 1, 1, 1, -1, 0, 0, 0]
A1[1, 0, 1, 1, 1, 0, -1, 0, 0]
A1[1, 0, 1, 1, 1, 0, 0, -1, 0]
A1[1, 0, 1, 1, 1, 0, 0, 0, -1]
