C42[1, 1, 0, 1, 1, 1, -2]
C42[1, 1, 0, 1, 1, 1, -1]
C42[1, 1, 0, 1, 1, 1, 0]
C42[0, 0, 0, 1, 1, 1, 0]
C42[0, 1, 0, 0, 1, 1, 0]
C42[1, -1, 0, 1, 1, 1, 0]
C42[1, 0, 0, 0, 1, 1, 0]
C42[1, 0, 0, 1, 0, 1, 0]
C42[1, 0, 0, 1, 1, 0, 0]
C42[1, 1, -1, 1, 0, 1, 0]
C42[1, 1, -1, 1, 1, 0, 0]
C42[1, 1, 0, -1, 1, 1, 0]
C42[1, 1, 0, 0, 0, 1, 0]
C42[1, 1, 0, 0, 1, 0, 0]
C42[1, 1, 0, 1, -1, 1, 0]
C42[1, 1, 0, 1, 0, 0, 0]
C42[1, 1, 0, 1, 1, -1, 0]
B61[-1, 0, 1, 1, 1, 1, 0]
B61[-1, 1, 1, 0, 1, 1, 0]
B61[-1, 1, 1, 1, 1, 0, 0]
B61[-1, 1, 1, 1, 1, 1, 0]
B61[0, -1, 1, 1, 1, 1, 0]
B61[0, 0, 0, 1, 1, 1, 0]
B61[0, 0, 1, 0, 1, 1, 0]
B61[0, 0, 1, 1, 0, 1, 0]
B61[0, 0, 1, 1, 1, 0, 0]
B61[0, 0, 1, 1, 1, 1, -1]
B61[0, 0, 1, 1, 1, 1, 0]
B61[0, 1, 0, 0, 1, 1, 0]
B61[0, 1, 0, 1, 1, 1, 0]
B61[0, 1, 1, -1, 1, 1, 0]
B61[0, 1, 1, 0, 0, 1, 0]
B61[0, 1, 1, 0, 1, 0, 0]
B61[0, 1, 1, 0, 1, 1, -1]
B61[0, 1, 1, 0, 1, 1, 0]
B61[0, 1, 1, 1, 0, 0, 0]
B61[0, 1, 1, 1, 0, 1, 0]
B61[0, 1, 1, 1, 1, -1, 0]
B61[0, 1, 1, 1, 1, 0, -1]
B61[0, 1, 1, 1, 1, 0, 0]
B61[0, 1, 1, 1, 1, 1, -1]
B61[0, 1, 1, 1, 1, 1, 0]
B61[1, -1, 0, 1, 1, 1, 0]
B61[1, -1, 1, 1, 1, 1, -1]
B61[1, -1, 1, 1, 1, 1, 0]
B61[1, 0, -1, 1, 1, 1, 0]
B61[1, 0, 0, 0, 1, 1, 0]
B61[1, 0, 0, 1, 0, 1, 0]
B61[1, 0, 0, 1, 1, 0, 0]
B61[1, 0, 0, 1, 1, 1, -1]
B61[1, 0, 0, 1, 1, 1, 0]
B61[1, 0, 1, 0, 1, 1, -1]
B61[1, 0, 1, 0, 1, 1, 0]
B61[1, 0, 1, 1, 0, 1, -1]
B61[1, 0, 1, 1, 0, 1, 0]
B61[1, 0, 1, 1, 1, 0, -1]
B61[1, 0, 1, 1, 1, 0, 0]
B61[1, 0, 1, 1, 1, 1, -2]
B61[1, 0, 1, 1, 1, 1, -1]
B61[1, 0, 1, 1, 1, 1, 0]
B61[1, 1, -1, 0, 1, 1, 0]
B61[1, 1, -1, 1, 1, 0, 0]
B61[1, 1, -1, 1, 1, 1, 0]
B61[1, 1, 0, -1, 1, 1, 0]
B61[1, 1, 0, 0, 0, 1, 0]
B61[1, 1, 0, 0, 1, 0, 0]
B61[1, 1, 0, 0, 1, 1, -1]
B61[1, 1, 0, 0, 1, 1, 0]
B61[1, 1, 0, 1, 0, 0, 0]
B61[1, 1, 0, 1, 0, 1, 0]
B61[1, 1, 0, 1, 1, -1, 0]
B61[1, 1, 0, 1, 1, 0, -1]
B61[1, 1, 0, 1, 1, 0, 0]
B61[1, 1, 0, 1, 1, 1, -1]
B61[1, 1, 0, 1, 1, 1, 0]
B61[1, 1, 1, -1, 1, 1, -1]
B61[1, 1, 1, -1, 1, 1, 0]
B61[1, 1, 1, 0, 0, 1, -1]
B61[1, 1, 1, 0, 0, 1, 0]
B61[1, 1, 1, 0, 1, 0, -1]
B61[1, 1, 1, 0, 1, 0, 0]
B61[1, 1, 1, 0, 1, 1, -2]
B61[1, 1, 1, 0, 1, 1, -1]
B61[1, 1, 1, 0, 1, 1, 0]
B61[1, 1, 1, 1, -1, 1, 0]
B61[1, 1, 1, 1, 0, 0, -1]
B61[1, 1, 1, 1, 0, 0, 0]
B61[1, 1, 1, 1, 0, 1, -1]
B61[1, 1, 1, 1, 0, 1, 0]
B61[1, 1, 1, 1, 1, -1, 0]
B61[1, 1, 1, 1, 1, 0, -1]
B61[1, 1, 1, 1, 1, 0, 0]
B61[1, 1, 1, 1, 1, 1, -2]
B61[1, 1, 1, 1, 1, 1, -1]
B61[1, 1, 1, 1, 1, 1, 0]
B62[-1, 0, 1, 1, 1, 1, 0]
B62[-1, 1, 1, 0, 1, 1, 0]
B62[-1, 1, 1, 1, 1, 0, 0]
B62[-1, 1, 1, 1, 1, 1, 0]
B62[0, -1, 1, 1, 1, 1, 0]
B62[0, 0, 0, 1, 1, 1, 0]
B62[0, 0, 1, 0, 1, 1, 0]
B62[0, 0, 1, 1, 0, 1, 0]
B62[0, 0, 1, 1, 1, 0, 0]
B62[0, 0, 1, 1, 1, 1, -1]
B62[0, 0, 1, 1, 1, 1, 0]
B62[0, 1, 0, 0, 1, 1, 0]
B62[0, 1, 0, 1, 1, 1, 0]
B62[0, 1, 1, -1, 1, 1, 0]
B62[0, 1, 1, 0, 0, 1, 0]
B62[0, 1, 1, 0, 1, 0, 0]
B62[0, 1, 1, 0, 1, 1, -1]
B62[0, 1, 1, 0, 1, 1, 0]
B62[0, 1, 1, 1, 0, 0, 0]
B62[0, 1, 1, 1, 0, 1, 0]
B62[0, 1, 1, 1, 1, -1, 0]
B62[0, 1, 1, 1, 1, 0, -1]
B62[0, 1, 1, 1, 1, 0, 0]
B62[0, 1, 1, 1, 1, 1, -1]
B62[0, 1, 1, 1, 1, 1, 0]
B62[1, -1, 0, 1, 1, 1, 0]
B62[1, -1, 1, 1, 1, 1, -1]
B62[1, -1, 1, 1, 1, 1, 0]
B62[1, 0, -1, 1, 1, 1, 0]
B62[1, 0, 0, 0, 1, 1, 0]
B62[1, 0, 0, 1, 0, 1, 0]
B62[1, 0, 0, 1, 1, 0, 0]
B62[1, 0, 0, 1, 1, 1, -1]
B62[1, 0, 0, 1, 1, 1, 0]
B62[1, 0, 1, 0, 1, 1, -1]
B62[1, 0, 1, 0, 1, 1, 0]
B62[1, 0, 1, 1, 0, 1, -1]
B62[1, 0, 1, 1, 0, 1, 0]
B62[1, 0, 1, 1, 1, 0, -1]
B62[1, 0, 1, 1, 1, 0, 0]
B62[1, 0, 1, 1, 1, 1, -2]
B62[1, 0, 1, 1, 1, 1, -1]
B62[1, 0, 1, 1, 1, 1, 0]
B62[1, 1, -1, 0, 1, 1, 0]
B62[1, 1, -1, 1, 1, 0, 0]
B62[1, 1, -1, 1, 1, 1, 0]
B62[1, 1, 0, -1, 1, 1, 0]
B62[1, 1, 0, 0, 0, 1, 0]
B62[1, 1, 0, 0, 1, 0, 0]
B62[1, 1, 0, 0, 1, 1, -1]
B62[1, 1, 0, 0, 1, 1, 0]
B62[1, 1, 0, 1, 0, 0, 0]
B62[1, 1, 0, 1, 0, 1, 0]
B62[1, 1, 0, 1, 1, -1, 0]
B62[1, 1, 0, 1, 1, 0, -1]
B62[1, 1, 0, 1, 1, 0, 0]
B62[1, 1, 0, 1, 1, 1, -1]
B62[1, 1, 0, 1, 1, 1, 0]
B62[1, 1, 1, -1, 1, 1, -1]
B62[1, 1, 1, -1, 1, 1, 0]
B62[1, 1, 1, 0, 0, 1, -1]
B62[1, 1, 1, 0, 0, 1, 0]
B62[1, 1, 1, 0, 1, 0, -1]
B62[1, 1, 1, 0, 1, 0, 0]
B62[1, 1, 1, 0, 1, 1, -2]
B62[1, 1, 1, 0, 1, 1, -1]
B62[1, 1, 1, 0, 1, 1, 0]
B62[1, 1, 1, 1, -1, 1, 0]
B62[1, 1, 1, 1, 0, 0, -1]
B62[1, 1, 1, 1, 0, 0, 0]
B62[1, 1, 1, 1, 0, 1, -1]
B62[1, 1, 1, 1, 0, 1, 0]
B62[1, 1, 1, 1, 1, -1, 0]
B62[1, 1, 1, 1, 1, 0, -1]
B62[1, 1, 1, 1, 1, 0, 0]
B62[1, 1, 1, 1, 1, 1, -2]
B62[1, 1, 1, 1, 1, 1, -1]
B62[1, 1, 1, 1, 1, 1, 0]
B62[-1, 0, 1, 1, 1, 1, 0]
B62[-1, 1, 1, 0, 1, 1, 0]
B62[-1, 1, 1, 1, 1, 0, 0]
B62[-1, 1, 1, 1, 1, 1, 0]
B62[0, -1, 1, 1, 1, 1, 0]
B62[0, 0, 0, 1, 1, 1, 0]
B62[0, 0, 1, 0, 1, 1, 0]
B62[0, 0, 1, 1, 0, 1, 0]
B62[0, 0, 1, 1, 1, 0, 0]
B62[0, 0, 1, 1, 1, 1, -1]
B62[0, 0, 1, 1, 1, 1, 0]
B62[0, 1, 0, 0, 1, 1, 0]
B62[0, 1, 0, 1, 1, 1, 0]
B62[0, 1, 1, -1, 1, 1, 0]
B62[0, 1, 1, 0, 0, 1, 0]
B62[0, 1, 1, 0, 1, 0, 0]
B62[0, 1, 1, 0, 1, 1, -1]
B62[0, 1, 1, 0, 1, 1, 0]
B62[0, 1, 1, 1, 0, 0, 0]
B62[0, 1, 1, 1, 0, 1, 0]
B62[0, 1, 1, 1, 1, -1, 0]
B62[0, 1, 1, 1, 1, 0, -1]
B62[0, 1, 1, 1, 1, 0, 0]
B62[0, 1, 1, 1, 1, 1, -1]
B62[0, 1, 1, 1, 1, 1, 0]
B62[1, -1, 0, 1, 1, 1, 0]
B62[1, -1, 1, 1, 1, 1, -1]
B62[1, -1, 1, 1, 1, 1, 0]
B62[1, 0, -1, 1, 1, 1, 0]
B62[1, 0, 0, 0, 1, 1, 0]
B62[1, 0, 0, 1, 0, 1, 0]
B62[1, 0, 0, 1, 1, 0, 0]
B62[1, 0, 0, 1, 1, 1, -1]
B62[1, 0, 0, 1, 1, 1, 0]
B62[1, 0, 1, 0, 1, 1, -1]
B62[1, 0, 1, 0, 1, 1, 0]
B62[1, 0, 1, 1, 0, 1, -1]
B62[1, 0, 1, 1, 0, 1, 0]
B62[1, 0, 1, 1, 1, 0, -1]
B62[1, 0, 1, 1, 1, 0, 0]
B62[1, 0, 1, 1, 1, 1, -2]
B62[1, 0, 1, 1, 1, 1, -1]
B62[1, 0, 1, 1, 1, 1, 0]
B62[1, 1, -1, 0, 1, 1, 0]
B62[1, 1, -1, 1, 1, 0, 0]
B62[1, 1, -1, 1, 1, 1, 0]
B62[1, 1, 0, -1, 1, 1, 0]
B62[1, 1, 0, 0, 0, 1, 0]
B62[1, 1, 0, 0, 1, 0, 0]
B62[1, 1, 0, 0, 1, 1, -1]
B62[1, 1, 0, 0, 1, 1, 0]
B62[1, 1, 0, 1, 0, 0, 0]
B62[1, 1, 0, 1, 0, 1, 0]
B62[1, 1, 0, 1, 1, -1, 0]
B62[1, 1, 0, 1, 1, 0, -1]
B62[1, 1, 0, 1, 1, 0, 0]
B62[1, 1, 0, 1, 1, 1, -1]
B62[1, 1, 0, 1, 1, 1, 0]
B62[1, 1, 1, -1, 1, 1, -1]
B62[1, 1, 1, -1, 1, 1, 0]
B62[1, 1, 1, 0, 0, 1, -1]
B62[1, 1, 1, 0, 0, 1, 0]
B62[1, 1, 1, 0, 1, 0, -1]
B62[1, 1, 1, 0, 1, 0, 0]
B62[1, 1, 1, 0, 1, 1, -2]
B62[1, 1, 1, 0, 1, 1, -1]
B62[1, 1, 1, 0, 1, 1, 0]
B62[1, 1, 1, 1, -1, 1, 0]
B62[1, 1, 1, 1, 0, 0, -1]
B62[1, 1, 1, 1, 0, 0, 0]
B62[1, 1, 1, 1, 0, 1, -1]
B62[1, 1, 1, 1, 0, 1, 0]
B62[1, 1, 1, 1, 1, -1, 0]
B62[1, 1, 1, 1, 1, 0, -1]
B62[1, 1, 1, 1, 1, 0, 0]
B62[1, 1, 1, 1, 1, 1, -2]
B62[1, 1, 1, 1, 1, 1, -1]
B62[1, 1, 1, 1, 1, 1, 0]
B61[-1, 0, 1, 1, 1, 1, 0]
B61[-1, 1, 1, 0, 1, 1, 0]
B61[-1, 1, 1, 1, 1, 0, 0]
B61[-1, 1, 1, 1, 1, 1, 0]
B61[0, -1, 1, 1, 1, 1, 0]
B61[0, 0, 0, 1, 1, 1, 0]
B61[0, 0, 1, 0, 1, 1, 0]
B61[0, 0, 1, 1, 0, 1, 0]
B61[0, 0, 1, 1, 1, 0, 0]
B61[0, 0, 1, 1, 1, 1, -1]
B61[0, 0, 1, 1, 1, 1, 0]
B61[0, 1, 0, 0, 1, 1, 0]
B61[0, 1, 0, 1, 1, 1, 0]
B61[0, 1, 1, -1, 1, 1, 0]
B61[0, 1, 1, 0, 0, 1, 0]
B61[0, 1, 1, 0, 1, 0, 0]
B61[0, 1, 1, 0, 1, 1, -1]
B61[0, 1, 1, 0, 1, 1, 0]
B61[0, 1, 1, 1, 0, 0, 0]
B61[0, 1, 1, 1, 0, 1, 0]
B61[0, 1, 1, 1, 1, -1, 0]
B61[0, 1, 1, 1, 1, 0, -1]
B61[0, 1, 1, 1, 1, 0, 0]
B61[0, 1, 1, 1, 1, 1, -1]
B61[0, 1, 1, 1, 1, 1, 0]
B61[1, -1, 0, 1, 1, 1, 0]
B61[1, -1, 1, 1, 1, 1, -1]
B61[1, -1, 1, 1, 1, 1, 0]
B61[1, 0, -1, 1, 1, 1, 0]
B61[1, 0, 0, 0, 1, 1, 0]
B61[1, 0, 0, 1, 0, 1, 0]
B61[1, 0, 0, 1, 1, 0, 0]
B61[1, 0, 0, 1, 1, 1, -1]
B61[1, 0, 0, 1, 1, 1, 0]
B61[1, 0, 1, 0, 1, 1, -1]
B61[1, 0, 1, 0, 1, 1, 0]
B61[1, 0, 1, 1, 0, 1, -1]
B61[1, 0, 1, 1, 0, 1, 0]
B61[1, 0, 1, 1, 1, 0, -1]
B61[1, 0, 1, 1, 1, 0, 0]
B61[1, 0, 1, 1, 1, 1, -2]
B61[1, 0, 1, 1, 1, 1, -1]
B61[1, 0, 1, 1, 1, 1, 0]
B61[1, 1, -1, 0, 1, 1, 0]
B61[1, 1, -1, 1, 1, 0, 0]
B61[1, 1, -1, 1, 1, 1, 0]
B61[1, 1, 0, -1, 1, 1, 0]
B61[1, 1, 0, 0, 0, 1, 0]
B61[1, 1, 0, 0, 1, 0, 0]
B61[1, 1, 0, 0, 1, 1, -1]
B61[1, 1, 0, 0, 1, 1, 0]
B61[1, 1, 0, 1, 0, 0, 0]
B61[1, 1, 0, 1, 0, 1, 0]
B61[1, 1, 0, 1, 1, -1, 0]
B61[1, 1, 0, 1, 1, 0, -1]
B61[1, 1, 0, 1, 1, 0, 0]
B61[1, 1, 0, 1, 1, 1, -1]
B61[1, 1, 0, 1, 1, 1, 0]
B61[1, 1, 1, -1, 1, 1, -1]
B61[1, 1, 1, -1, 1, 1, 0]
B61[1, 1, 1, 0, 0, 1, -1]
B61[1, 1, 1, 0, 0, 1, 0]
B61[1, 1, 1, 0, 1, 0, -1]
B61[1, 1, 1, 0, 1, 0, 0]
B61[1, 1, 1, 0, 1, 1, -2]
B61[1, 1, 1, 0, 1, 1, -1]
B61[1, 1, 1, 0, 1, 1, 0]
B61[1, 1, 1, 1, -1, 1, 0]
B61[1, 1, 1, 1, 0, 0, -1]
B61[1, 1, 1, 1, 0, 0, 0]
B61[1, 1, 1, 1, 0, 1, -1]
B61[1, 1, 1, 1, 0, 1, 0]
B61[1, 1, 1, 1, 1, -1, 0]
B61[1, 1, 1, 1, 1, 0, -1]
B61[1, 1, 1, 1, 1, 0, 0]
B61[1, 1, 1, 1, 1, 1, -2]
B61[1, 1, 1, 1, 1, 1, -1]
B61[1, 1, 1, 1, 1, 1, 0]
B43[-1, 0, 1, 1, 1, 1, 0]
B43[-1, 1, 1, 0, 1, 1, 0]
B43[-1, 1, 1, 1, 1, 0, 0]
B43[-1, 1, 1, 1, 1, 1, 0]
B43[0, -1, 1, 1, 1, 1, 0]
B43[0, 0, 0, 1, 1, 1, 0]
B43[0, 0, 1, 0, 1, 1, 0]
B43[0, 0, 1, 1, 0, 1, 0]
B43[0, 0, 1, 1, 1, 0, 0]
B43[0, 0, 1, 1, 1, 1, -1]
B43[0, 0, 1, 1, 1, 1, 0]
B43[0, 1, 0, 0, 1, 1, 0]
B43[0, 1, 0, 1, 1, 1, 0]
B43[0, 1, 1, -1, 1, 1, 0]
B43[0, 1, 1, 0, 0, 1, 0]
B43[0, 1, 1, 0, 1, 0, 0]
B43[0, 1, 1, 0, 1, 1, -1]
B43[0, 1, 1, 0, 1, 1, 0]
B43[0, 1, 1, 1, 0, 0, 0]
B43[0, 1, 1, 1, 0, 1, 0]
B43[0, 1, 1, 1, 1, -1, 0]
B43[0, 1, 1, 1, 1, 0, -1]
B43[0, 1, 1, 1, 1, 0, 0]
B43[0, 1, 1, 1, 1, 1, -1]
B43[0, 1, 1, 1, 1, 1, 0]
B43[1, -1, 0, 1, 1, 1, 0]
B43[1, -1, 1, 1, 1, 1, -1]
B43[1, -1, 1, 1, 1, 1, 0]
B43[1, 0, -1, 1, 1, 1, 0]
B43[1, 0, 0, 0, 1, 1, 0]
B43[1, 0, 0, 1, 0, 1, 0]
B43[1, 0, 0, 1, 1, 0, 0]
B43[1, 0, 0, 1, 1, 1, -1]
B43[1, 0, 0, 1, 1, 1, 0]
B43[1, 0, 1, 0, 1, 1, -1]
B43[1, 0, 1, 0, 1, 1, 0]
B43[1, 0, 1, 1, 0, 1, -1]
B43[1, 0, 1, 1, 0, 1, 0]
B43[1, 0, 1, 1, 1, 0, -1]
B43[1, 0, 1, 1, 1, 0, 0]
B43[1, 0, 1, 1, 1, 1, -2]
B43[1, 0, 1, 1, 1, 1, -1]
B43[1, 0, 1, 1, 1, 1, 0]
B43[1, 1, -1, 0, 1, 1, 0]
B43[1, 1, -1, 1, 1, 0, 0]
B43[1, 1, -1, 1, 1, 1, 0]
B43[1, 1, 0, -1, 1, 1, 0]
B43[1, 1, 0, 0, 0, 1, 0]
B43[1, 1, 0, 0, 1, 0, 0]
B43[1, 1, 0, 0, 1, 1, -1]
B43[1, 1, 0, 0, 1, 1, 0]
B43[1, 1, 0, 1, 0, 0, 0]
B43[1, 1, 0, 1, 0, 1, 0]
B43[1, 1, 0, 1, 1, -1, 0]
B43[1, 1, 0, 1, 1, 0, -1]
B43[1, 1, 0, 1, 1, 0, 0]
B43[1, 1, 0, 1, 1, 1, -1]
B43[1, 1, 0, 1, 1, 1, 0]
B43[1, 1, 1, -1, 1, 1, -1]
B43[1, 1, 1, -1, 1, 1, 0]
B43[1, 1, 1, 0, 0, 1, -1]
B43[1, 1, 1, 0, 0, 1, 0]
B43[1, 1, 1, 0, 1, 0, -1]
B43[1, 1, 1, 0, 1, 0, 0]
B43[1, 1, 1, 0, 1, 1, -2]
B43[1, 1, 1, 0, 1, 1, -1]
B43[1, 1, 1, 0, 1, 1, 0]
B43[1, 1, 1, 1, -1, 1, 0]
B43[1, 1, 1, 1, 0, 0, -1]
B43[1, 1, 1, 1, 0, 0, 0]
B43[1, 1, 1, 1, 0, 1, -1]
B43[1, 1, 1, 1, 0, 1, 0]
B43[1, 1, 1, 1, 1, -1, 0]
B43[1, 1, 1, 1, 1, 0, -1]
B43[1, 1, 1, 1, 1, 0, 0]
B43[1, 1, 1, 1, 1, 1, -2]
B43[1, 1, 1, 1, 1, 1, -1]
B43[1, 1, 1, 1, 1, 1, 0]
B53[-1, 0, 1, 1, 1, 1, 0]
B53[-1, 1, 1, 0, 1, 1, 0]
B53[-1, 1, 1, 1, 1, 0, 0]
B53[-1, 1, 1, 1, 1, 1, 0]
B53[0, 0, 0, 1, 1, 1, 0]
B53[0, 0, 1, 1, 0, 1, 0]
B53[0, 0, 1, 1, 1, 1, -1]
B53[0, 0, 1, 1, 1, 1, 0]
B53[0, 1, 0, 0, 1, 1, 0]
B53[0, 1, 0, 1, 1, 1, 0]
B53[0, 1, 1, 0, 0, 1, 0]
B53[0, 1, 1, 0, 1, 1, -1]
B53[0, 1, 1, 0, 1, 1, 0]
B53[0, 1, 1, 1, 0, 0, 0]
B53[0, 1, 1, 1, 0, 1, 0]
B53[0, 1, 1, 1, 1, 0, -1]
B53[0, 1, 1, 1, 1, 0, 0]
B53[0, 1, 1, 1, 1, 1, -1]
B53[0, 1, 1, 1, 1, 1, 0]
B53[1, 0, -1, 1, 1, 1, 0]
B53[1, 0, 0, 1, 0, 1, 0]
B53[1, 0, 0, 1, 1, 1, -1]
B53[1, 0, 0, 1, 1, 1, 0]
B53[1, 0, 1, 1, 0, 1, -1]
B53[1, 0, 1, 1, 0, 1, 0]
B53[1, 0, 1, 1, 1, 1, -2]
B53[1, 0, 1, 1, 1, 1, -1]
B53[1, 0, 1, 1, 1, 1, 0]
B53[1, 1, -1, 0, 1, 1, 0]
B53[1, 1, -1, 1, 1, 0, 0]
B53[1, 1, -1, 1, 1, 1, 0]
B53[1, 1, 0, 0, 0, 1, 0]
B53[1, 1, 0, 0, 1, 1, -1]
B53[1, 1, 0, 0, 1, 1, 0]
B53[1, 1, 0, 1, 0, 0, 0]
B53[1, 1, 0, 1, 0, 1, 0]
B53[1, 1, 0, 1, 1, 0, -1]
B53[1, 1, 0, 1, 1, 0, 0]
B53[1, 1, 0, 1, 1, 1, -1]
B53[1, 1, 0, 1, 1, 1, 0]
B53[1, 1, 1, 0, 0, 1, -1]
B53[1, 1, 1, 0, 0, 1, 0]
B53[1, 1, 1, 0, 1, 1, -2]
B53[1, 1, 1, 0, 1, 1, -1]
B53[1, 1, 1, 0, 1, 1, 0]
B53[1, 1, 1, 1, -1, 1, 0]
B53[1, 1, 1, 1, 0, 0, -1]
B53[1, 1, 1, 1, 0, 0, 0]
B53[1, 1, 1, 1, 0, 1, -1]
B53[1, 1, 1, 1, 0, 1, 0]
B53[1, 1, 1, 1, 1, 0, -1]
B53[1, 1, 1, 1, 1, 0, 0]
B53[1, 1, 1, 1, 1, 1, -2]
B53[1, 1, 1, 1, 1, 1, -1]
B53[1, 1, 1, 1, 1, 1, 0]
B53[-1, 0, 1, 1, 1, 1, 0]
B53[-1, 1, 1, 0, 1, 1, 0]
B53[-1, 1, 1, 1, 1, 0, 0]
B53[-1, 1, 1, 1, 1, 1, 0]
B53[0, 0, 0, 1, 1, 1, 0]
B53[0, 0, 1, 1, 0, 1, 0]
B53[0, 0, 1, 1, 1, 1, -1]
B53[0, 0, 1, 1, 1, 1, 0]
B53[0, 1, 0, 0, 1, 1, 0]
B53[0, 1, 0, 1, 1, 1, 0]
B53[0, 1, 1, 0, 0, 1, 0]
B53[0, 1, 1, 0, 1, 1, -1]
B53[0, 1, 1, 0, 1, 1, 0]
B53[0, 1, 1, 1, 0, 0, 0]
B53[0, 1, 1, 1, 0, 1, 0]
B53[0, 1, 1, 1, 1, 0, -1]
B53[0, 1, 1, 1, 1, 0, 0]
B53[0, 1, 1, 1, 1, 1, -1]
B53[0, 1, 1, 1, 1, 1, 0]
B53[1, 0, -1, 1, 1, 1, 0]
B53[1, 0, 0, 1, 0, 1, 0]
B53[1, 0, 0, 1, 1, 1, -1]
B53[1, 0, 0, 1, 1, 1, 0]
B53[1, 0, 1, 1, 0, 1, -1]
B53[1, 0, 1, 1, 0, 1, 0]
B53[1, 0, 1, 1, 1, 1, -2]
B53[1, 0, 1, 1, 1, 1, -1]
B53[1, 0, 1, 1, 1, 1, 0]
B53[1, 1, -1, 0, 1, 1, 0]
B53[1, 1, -1, 1, 1, 0, 0]
B53[1, 1, -1, 1, 1, 1, 0]
B53[1, 1, 0, 0, 0, 1, 0]
B53[1, 1, 0, 0, 1, 1, -1]
B53[1, 1, 0, 0, 1, 1, 0]
B53[1, 1, 0, 1, 0, 0, 0]
